,LSOA11CD,LSOA11NM,LSOA11NMW,BNG_E,BNG_N,LONG,LAT,GlobalID,geometry,Demand_O,Demand_D,Demand_Total,Intra_LSOA,Inter_LSOA,flowUE,flowPO,no2UE,no2PO,intInd,rdCount,flowUE_mean,flowUE_median,flowPO_mean,flowPO_median,no2UE_mean,no2UE_median,no2PO_mean,no2PO_median,no2UE_meanByRdCount,no2PO_meanByRdCount,company_count,LSOA21CD,Area,LSOA 2021 Code,population,popn,flowDiff,no2Diff,flowDiff_mean,no2Diff_mean,flowDiff_median,no2Diff_median,no2Diff_cat,no2Diff_mean_cat,no2Diff_median_cat,intIndMean
220,E01008051,Sheffield 050E,Sheffield 050E,434359,385121,-1.48517,53.3619,023e1fa1-65cd-44ee-8010-a93304eebe15,"POLYGON ((-1.4825910673698741 53.36292259255417, -1.482422002329212 53.362496864364154, -1.4820089633490845 53.36260096067732, -1.482043585959775 53.362159531028716, -1.4824603862498706 53.361341750126726, -1.4820940004106968 53.36064189633932, -1.4818094180226946 53.35987264741532, -1.4818543406562876 53.35935336333777, -1.4831882621012387 53.35939907414241, -1.4843897987347212 53.35890535424495, -1.4868807444565064 53.35952216032688, -1.4865588109013228 53.35997938119665, -1.4855314702243338 53.36010749853949, -1.4857843562602175 53.361306298700505, -1.485394279450641 53.36147302212142, -1.486177890315154 53.36193780507913, -1.4857911857598367 53.36218732140025, -1.4859393232834537 53.362897025120596, -1.486818558887958 53.36317675109664, -1.4867232160444313 53.36377072917062, -1.487383225231923 53.36450092172744, -1.4878620517102128 53.36455167686896, -1.487550831541173 53.36483753126499, -1.4882889463318238 53.36495363030986, -1.4885082706811847 53.36552634631591, -1.4847630494826225 53.364493374088745, -1.4847318767579392 53.36448351650578, -1.4831300335863935 53.364412352281924, -1.4824019474423755 53.36436967558858, -1.482356103254644 53.364240309040476, -1.4821590765379171 53.36322998600853, -1.4825910673698741 53.36292259255417))",21.264635885450367,41.06274515811105,59.57764364458076,2.749737398980656,56.827906245600104,5073.56889291339,4819.932192041932,84.04828196352327,79.84655938892324,0.2844879434747008,8,634.1961116141738,752.1876908819155,602.4915240052414,596.7029856610475,10.506035245440408,12.460673042409773,9.980819923615405,9.88492752258995,10.506035245440408,9.980819923615405,46,E01008051,0.1679,E01008051,"1,728",1728.0,-253.63670087145874,-4.201722574600026,-31.704587608932343,-0.5252153218250033,-155.48470522086802,-2.575745519819824,Reduced,Reduced,Reduced,0.0355609929343376
221,E01008052,Sheffield 050F,Sheffield 050F,433980,384865,-1.49089,53.3596,9f3075f2-ca4a-4619-9f49-93b746eed041,"POLYGON ((-1.4917476873822966 53.36191816965285, -1.4898940223273347 53.361736469554465, -1.4891362818357479 53.361858555756186, -1.4883730336807013 53.361234154484045, -1.487317232516793 53.36194769936996, -1.486177890315154 53.36193780507913, -1.485394279450641 53.36147302212142, -1.4857843562602175 53.361306298700505, -1.4855314702243338 53.36010749853949, -1.4865588109013228 53.35997938119665, -1.4868807444565064 53.35952216032688, -1.4843897987347212 53.35890535424495, -1.4848613960763306 53.358598738294326, -1.4872606516055877 53.35916537578763, -1.4874067951483385 53.35970489499476, -1.4881943919683291 53.35975441209272, -1.4885503294507116 53.35944993398178, -1.4886973281916136 53.358785299191325, -1.4883153421680497 53.35865311090016, -1.4891727334423084 53.358430679193255, -1.4895508606809758 53.358833175064234, -1.4899330619496518 53.358408931480305, -1.4918401903967167 53.35630981769312, -1.4923939124117704 53.356439470969704, -1.4911723357357025 53.357836863618424, -1.4915815116393472 53.35818247888662, -1.4925929913358538 53.35791997762695, -1.4938323127846593 53.358103429371496, -1.4944900101655763 53.35749612376627, -1.4952070318706092 53.35770467491318, -1.4953712382533557 53.35860202070302, -1.4946594693357318 53.35910046460971, -1.494542700491472 53.35981620950576, -1.4954730843302129 53.359919019618864, -1.4953179512796868 53.36033184511795, -1.4966137921251352 53.36033030308039, -1.4973923491159888 53.360708267881314, -1.4970074292806463 53.36151740242293, -1.496099181866372 53.36120721126363, -1.4951895646259004 53.36164631567495, -1.4944155728793687 53.3616079046177, -1.4934692505472098 53.36079949440689, -1.4931280010345787 53.36103948346202, -1.4920326987529844 53.36240329875291, -1.4917476873822966 53.36191816965285))",27.86400564300392,29.51384808239234,55.911327112606585,1.46652661278968,54.44480049981691,10902.722210013811,10663.657295072446,180.61350694520888,176.65317925425268,0.5083784096066255,16,681.4201381258633,686.9595699765845,666.4785809420279,570.396089073516,11.288344184075555,11.380109909531132,11.040823703390796,9.449129860501952,11.288344184075555,11.040823703390792,82,E01008052,0.2492,E01008052,"1,653",1653.0,-239.0649149413657,-3.9603276909562055,-14.94155718383547,-0.2475204806847593,-116.56348090306847,-1.9309800490291806,Reduced,Reduced,Reduced,0.031773650600414094
222,E01008053,Sheffield 006A,Sheffield 006A,435901,392965,-1.46111,53.4323,69d9406a-a777-4f8b-8dab-cbd275211edf,"POLYGON ((-1.4635312023930205 53.436497549712584, -1.4627963016448522 53.43516063463244, -1.4631010133513394 53.434707000044305, -1.463072169416524 53.43467290247521, -1.4602224784910272 53.43476891817092, -1.4595184322358001 53.43456546986055, -1.4595049666859392 53.43395491983681, -1.4600973943452915 53.43435900693049, -1.4625189510021384 53.43415653646325, -1.4615274218408363 53.433976147927694, -1.4606755278369963 53.43255169545466, -1.4591757034802935 53.432492518516575, -1.4586543843561373 53.43148745024141, -1.4593881198952787 53.431310438223925, -1.4595287509534023 53.43000919228566, -1.459080305143775 53.429337897113435, -1.463132027456988 53.42812960646107, -1.4639806800543038 53.42803819940064, -1.464029076459494 53.428431129604114, -1.464334570327783 53.42899748394622, -1.463773197311287 53.42916450536639, -1.463867576177193 53.42943384153244, -1.4635318124247296 53.42999159806016, -1.461893849420816 53.430018948140706, -1.461608914160661 53.43052764349036, -1.463177250254935 53.43227194779792, -1.4641068366064576 53.431731957537494, -1.464748009941317 53.43194572192908, -1.4652613620289199 53.432555156381135, -1.4641502002158817 53.433423531808906, -1.464829714409231 53.43381883540991, -1.464360077698848 53.43435323967071, -1.4663175813917475 53.43371513991504, -1.4677814568044596 53.43340706619919, -1.4686158675081409 53.43288045062317, -1.4691753183889658 53.432676198551285, -1.4697056591901583 53.4331792818833, -1.4707006536076466 53.43358610405307, -1.4683377159216957 53.43455277730303, -1.4676055088562547 53.434958526833974, -1.467933921204375 53.43511030595741, -1.4669596302618315 53.43576850643422, -1.4657729563145563 53.435628405713096, -1.4658378523352138 53.436124031404056, -1.4649858784354906 53.43624781757098, -1.464466299951009 53.43642799180023, -1.4635312023930205 53.436497549712584))",25.4808998972207,24.014373284431024,48.945325701855595,0.54994747979613,48.39537822205946,1868.0335952073308,2278.2803574634563,30.945675054618786,37.74178569714628,0.03205237996920416,6,311.3389325345551,272.2425399723875,379.71339291057603,275.197939184186,5.157612509103131,4.509945217069033,6.290297616191046,4.558904092273223,5.157612509103131,6.290297616191046,16,E01008053,0.2642,E01008053,"1,344",1344.0,410.2467622561255,6.796110642527491,68.37446037602092,1.1326851070879158,2.9553992117985217,0.048958875204189845,Increased,Increased,Increased,0.005342063328200693
223,E01008054,Sheffield 007B,Sheffield 007B,436990,393029,-1.44471,53.4328,4d13e3cf-9131-4c4c-9064-e9e2a0910a09,"POLYGON ((-1.4409140747967382 53.43341023877313, -1.4408747010589649 53.43272399735486, -1.440286575687777 53.43310472630965, -1.4409125011070303 53.43404539492984, -1.440060940169966 53.43418825540927, -1.4399035310218637 53.434489104280246, -1.4398786547285312 53.43409566865865, -1.4396228255434005 53.43280729210331, -1.4405985522822442 53.430974798092514, -1.441517069125517 53.43100763926763, -1.4415131974905298 53.431336666263604, -1.4429229385827296 53.43138943858952, -1.4435315280245202 53.431737536265835, -1.4436474119348004 53.43175156324405, -1.4443653867091282 53.431420450034956, -1.4452183444377487 53.43159749148142, -1.4460779695475903 53.43098071512008, -1.4471941096335847 53.430733461834734, -1.4478441607968628 53.43125691770727, -1.4485738253686502 53.4308805260782, -1.449396124725543 53.431506510395685, -1.4502152777499873 53.431268586380554, -1.4502541387950851 53.43171441237009, -1.4497394162082218 53.43198283493082, -1.4493220005016738 53.43151565186826, -1.4482781037661514 53.43190047627499, -1.4486979035254355 53.43324864933565, -1.4477993909159512 53.43314309142656, -1.4474451690096015 53.43367059850152, -1.4469902780470008 53.4339165517934, -1.4472312056301853 53.43430599300747, -1.44614419969543 53.434604137779516, -1.444697302609661 53.4347831825948, -1.4439319340919345 53.43447112975921, -1.4438955798628579 53.43444773848552, -1.4417334963805521 53.43405226200571, -1.4409140747967382 53.43341023877313))",17.781635180074872,22.364530845042626,35.92990201334717,4.216264011770325,31.713638001576843,3080.4904317541464,2822.0507315796026,72.75145775396133,65.2340086147548,0.03635941304251742,8,385.0613039692684,296.6673646963265,352.75634144745027,298.481335427487,9.093932219245167,5.632872964584827,8.15425107684435,6.745935667417419,9.093932219245167,8.15425107684435,21,E01008054,0.195,E01008054,"1,443",1443.0,-258.43970017454376,-7.5174491392065335,-32.30496252181814,-0.9396811424008167,1.8139707311605093,1.1130627028325923,Reduced,Reduced,Increased,0.0045449266303146775
224,E01008055,Sheffield 007C,Sheffield 007C,437153,393416,-1.44221,53.4362,d068acd8-2847-4134-bfec-c9c08cbf55e5,"POLYGON ((-1.4487630262377433 53.4397415391092, -1.4478488925928514 53.439352593188275, -1.446324401231429 53.43959615227593, -1.4443509053408672 53.43883598997863, -1.4422961223208868 53.438863803059455, -1.4418511567208534 53.43921846627167, -1.44007071077075 53.438600026574704, -1.4399336192461247 53.438037550351396, -1.439328019626488 53.43773335829208, -1.437696754739135 53.438150973323985, -1.4359484338871755 53.43774274111029, -1.4387794476241087 53.43606002278072, -1.4398856159626596 53.43453984202534, -1.4399035310218637 53.434489104280246, -1.440060940169966 53.43418825540927, -1.4409125011070303 53.43404539492984, -1.440286575687777 53.43310472630965, -1.4408747010589649 53.43272399735486, -1.4409140747967382 53.43341023877313, -1.4417334963805521 53.43405226200571, -1.4438955798628579 53.43444773848552, -1.4439319340919345 53.43447112975921, -1.4433177776275243 53.434771299696614, -1.4442521456959925 53.43547534989604, -1.44508249562028 53.435570523666755, -1.4455394004201112 53.435152093478166, -1.4459625834915906 53.4364089847961, -1.4469447996293794 53.436782049601085, -1.4474892290002113 53.436132272369065, -1.4485940605328698 53.43643180617668, -1.4498347306686645 53.436332518751186, -1.4502449969083948 53.43671678257885, -1.4519402586492394 53.43697933299605, -1.4527546621380425 53.43758256074186, -1.453695704458534 53.436953914354525, -1.4551837618943138 53.43682016991245, -1.4551257185651096 53.4368883895906, -1.4539600430224986 53.438301949876866, -1.4532686642890917 53.4383279931925, -1.453273080710963 53.4385528187041, -1.4525317742292323 53.43866893350147, -1.451846207190291 53.439268365595005, -1.4510730399334117 53.43906763379386, -1.4496255504659714 53.43972473239069, -1.4487630262377433 53.4397415391092))",3.48300070537549,4.399579838369039,7.882580543744529,0.0,7.882580543744529,9240.802743511194,10130.312359761354,186.10495145166558,192.201484760152,0.1060661208616906,24,385.0334476462997,195.4458896816625,422.0963483233898,225.9035505703585,7.754372977152734,1.9426433255912559,8.008395198339665,3.500772463339108,7.754372977152733,8.008395198339667,38,E01008055,0.3955,E01008055,"1,544",1544.0,889.5096162501595,6.096533308486414,37.06290067709011,0.25402222118693096,30.45766088869601,1.558129137747852,Increased,Increased,Increased,0.004419421702570442
225,E01008056,Sheffield 006B,Sheffield 006B,435360,392923,-1.46926,53.4319,995ae604-b78d-4bcb-9f8e-3715c7e15df8,"POLYGON ((-1.4641502002158817 53.433423531808906, -1.4652613620289199 53.432555156381135, -1.464748009941317 53.43194572192908, -1.4641068366064576 53.431731957537494, -1.463177250254935 53.43227194779792, -1.461608914160661 53.43052764349036, -1.461893849420816 53.430018948140706, -1.4635318124247296 53.42999159806016, -1.463867576177193 53.42943384153244, -1.4644397176078332 53.43009244169944, -1.4662241210043765 53.43012418185815, -1.466291772773134 53.43012542780569, -1.4716861630903784 53.42994366497211, -1.4739343843032828 53.430255285574255, -1.4749839802223776 53.43076086836938, -1.4754248655177722 53.431422915050234, -1.4719310595574937 53.432614430312206, -1.4723653345488736 53.43297711551894, -1.4707006536076466 53.43358610405307, -1.4697056591901583 53.4331792818833, -1.4691753183889658 53.432676198551285, -1.4686158675081409 53.43288045062317, -1.4677814568044596 53.43340706619919, -1.4663175813917475 53.43371513991504, -1.464360077698848 53.43435323967071, -1.464829714409231 53.43381883540991, -1.4641502002158817 53.433423531808906))",4.766211491566461,10.815633769323886,15.031897781094218,0.54994747979613,14.481950301298088,1868.0335952073308,2278.2803574634563,30.945675054618786,37.74178569714628,0.03205237996920416,6,311.3389325345551,272.2425399723875,379.71339291057603,275.197939184186,5.157612509103131,4.509945217069033,6.290297616191046,4.558904092273223,5.157612509103131,6.290297616191046,21,E01008056,0.2629,E01008056,"1,459",1459.0,410.2467622561255,6.796110642527491,68.37446037602092,1.1326851070879158,2.9553992117985217,0.048958875204189845,Increased,Increased,Increased,0.005342063328200693
226,E01008057,Sheffield 007D,Sheffield 007D,436562,393139,-1.45114,53.4338,cfa025ae-5ebd-430e-9e76-56d391902e9e,"POLYGON ((-1.4502449969083948 53.43671678257885, -1.4498347306686645 53.436332518751186, -1.4485940605328698 53.43643180617668, -1.4474892290002113 53.436132272369065, -1.4469447996293794 53.436782049601085, -1.4459625834915906 53.4364089847961, -1.4455394004201112 53.435152093478166, -1.44508249562028 53.435570523666755, -1.4442521456959925 53.43547534989604, -1.4433177776275243 53.434771299696614, -1.4439319340919345 53.43447112975921, -1.444697302609661 53.4347831825948, -1.44614419969543 53.434604137779516, -1.4472312056301853 53.43430599300747, -1.4469902780470008 53.4339165517934, -1.4474451690096015 53.43367059850152, -1.4477993909159512 53.43314309142656, -1.4486979035254355 53.43324864933565, -1.4482781037661514 53.43190047627499, -1.4493220005016738 53.43151565186826, -1.4497394162082218 53.43198283493082, -1.4502541387950851 53.43171441237009, -1.4502152777499873 53.431268586380554, -1.4515468951124004 53.429979829937764, -1.4524373034805895 53.43007911335379, -1.4508570033286043 53.43155973924216, -1.4516298626236832 53.43170356456099, -1.4517217610575206 53.43210753961948, -1.4546059103145665 53.43209164932992, -1.4548209293337282 53.43242022984164, -1.454483968681532 53.43276284870702, -1.4550364750956866 53.43310693711753, -1.4549386991840971 53.43369075176936, -1.4560745671032538 53.43550263966935, -1.4554675647354385 53.435886386242494, -1.455647295659011 53.436160755653916, -1.4551837618943138 53.43682016991245, -1.453695704458534 53.436953914354525, -1.4527546621380425 53.43758256074186, -1.4519402586492394 53.43697933299605, -1.4502449969083948 53.43671678257885))",10.449002116126469,6.9660014107509785,15.765161087489059,1.64984243938839,14.115318648100668,3415.985652256583,3242.3156986939584,84.88336258286584,80.56786154196782,0.0392318536367309,8,426.9982065320729,466.00895255352054,405.2894623367448,441.961214506289,10.610420322858232,11.579793041674876,10.070982692745977,10.982234071656219,10.61042032285823,10.070982692745977,32,E01008057,0.3189,E01008057,"1,650",1650.0,-173.6699535626244,-4.315501040898027,-21.70874419532811,-0.5394376301122552,-24.04773804723152,-0.5975589700186568,Reduced,Reduced,Reduced,0.004903981704591363
227,E01008058,Sheffield 006C,Sheffield 006C,436097,393120,-1.45814,53.4337,6d9d221a-98d4-4a52-a0d5-3233dc6b3a72,"POLYGON ((-1.4615489401446904 53.437924863467096, -1.458793765291068 53.436402439417506, -1.455647295659011 53.436160755653916, -1.4554675647354385 53.435886386242494, -1.4560745671032538 53.43550263966935, -1.4549386991840971 53.43369075176936, -1.4550364750956866 53.43310693711753, -1.454483968681532 53.43276284870702, -1.4548209293337282 53.43242022984164, -1.4559545137950014 53.43040820406459, -1.4573379178056212 53.42967476573103, -1.4580627483095034 53.42967694926885, -1.4585645621058352 53.429301117185354, -1.459080305143775 53.429337897113435, -1.4595287509534023 53.43000919228566, -1.4593881198952787 53.431310438223925, -1.4586543843561373 53.43148745024141, -1.4591757034802935 53.432492518516575, -1.4606755278369963 53.43255169545466, -1.4615274218408363 53.433976147927694, -1.4625189510021384 53.43415653646325, -1.4600973943452915 53.43435900693049, -1.4595049666859392 53.43395491983681, -1.4595184322358001 53.43456546986055, -1.4602224784910272 53.43476891817092, -1.463072169416524 53.43467290247521, -1.4631010133513394 53.434707000044305, -1.4627963016448522 53.43516063463244, -1.4635312023930205 53.436497549712584, -1.464466299951009 53.43642799180023, -1.4649858784354906 53.43624781757098, -1.4658378523352138 53.436124031404056, -1.4657729563145563 53.435628405713096, -1.4669596302618315 53.43576850643422, -1.467933921204375 53.43511030595741, -1.4696139785293214 53.436130619567685, -1.4745097774799727 53.434288276966846, -1.4745325657236048 53.43654077961714, -1.4688471830356313 53.43757913946349, -1.466435330531728 53.437737556882524, -1.4642451513531183 53.43746745615764, -1.4637924629979608 53.437411623815336, -1.4636061864738819 53.43738864899741, -1.4634673540674163 53.437512778812405, -1.4633694523137692 53.43760031084134, -1.4631747959842165 53.43798295386133, -1.4615489401446904 53.437924863467096))",15.765161087489062,26.76411068341169,39.96285019851881,2.56642157238194,37.39642862613687,3355.5672892876937,3669.7688887600784,37.702563415502404,44.66684709845859,0.022941709711883657,8,419.4459111609617,408.76807915192,458.72111109500975,408.76807915192,4.7128204269378005,3.9649975865236806,5.583355887307325,4.188847720299121,4.7128204269378005,5.583355887307324,30,E01008058,0.4404,E01008058,"1,807",1807.0,314.2015994723847,6.964283682956186,39.27519993404803,0.8705354603695241,0.0,0.22385013377544016,Increased,Increased,Increased,0.002867713713985457
228,E01008059,Sheffield 010C,Sheffield 010C,436745,392640,-1.44844,53.4293,cde6c084-b6e5-48f0-97dd-ad011a3ec071,"POLYGON ((-1.4435315280245202 53.431737536265835, -1.4429229385827296 53.43138943858952, -1.4415131974905298 53.431336666263604, -1.441517069125517 53.43100763926763, -1.4434435681267745 53.43093303961129, -1.4446179618493944 53.429745244124305, -1.4453430342312594 53.429186444437214, -1.447514581573665 53.42738838568122, -1.4482791387822207 53.4251226285647, -1.448570536903187 53.42420518178986, -1.448821833961287 53.424199186181, -1.4490547587073401 53.424537738781375, -1.450952078909055 53.423871154724075, -1.4515424816029496 53.42412891856273, -1.453971486335093 53.42305477181696, -1.455432785603021 53.423293158181735, -1.4522757378462254 53.42456547114281, -1.4504838271869591 53.425481716986745, -1.4497349680256868 53.42596579319048, -1.4486641203058368 53.42623606619173, -1.4481600021922916 53.42713182547538, -1.4484848597750994 53.42761179472974, -1.4492768138484184 53.427434029399514, -1.4502335539269293 53.427775580348104, -1.4509786022997864 53.42763338069391, -1.4517656650104924 53.42808677623783, -1.4510769583507857 53.42873854453431, -1.4524440673247252 53.430059888901674, -1.4524373034805895 53.43007911335379, -1.4515468951124004 53.429979829937764, -1.4502152777499873 53.431268586380554, -1.449396124725543 53.431506510395685, -1.4485738253686502 53.4308805260782, -1.4478441607968628 53.43125691770727, -1.4471941096335847 53.430733461834734, -1.4460779695475903 53.43098071512008, -1.4452183444377487 53.43159749148142, -1.4443653867091282 53.431420450034956, -1.4436474119348004 53.43175156324405, -1.4435315280245202 53.431737536265835))",35.37995453355104,41.24606098470978,69.66001410750985,6.966001410750982,62.69401269675887,608.2707633553656,1049.305535966899,15.114837417523164,26.07405046061843,0.00043224345820504716,10,60.82707633553656,0.88669865325796,104.9305535966899,64.86282546867506,1.5114837417523164,0.02203345416176241,2.6074050460618428,1.6117675227264496,1.5114837417523164,2.607405046061843,28,E01008059,0.2317,E01008059,"1,726",1726.0,441.0347726115334,10.959213043095266,44.103477261153344,1.0959213043095264,63.976126815417096,1.5897340685646872,Increased,Increased,Increased,4.322434582050472e-05
229,E01008060,Sheffield 010D,Sheffield 010D,436436,392611,-1.4531,53.4291,cf95c353-98ca-4136-8cb4-7299eed6ae5d,"POLYGON ((-1.4548209293337282 53.43242022984164, -1.4546059103145665 53.43209164932992, -1.4517217610575206 53.43210753961948, -1.4516298626236832 53.43170356456099, -1.4508570033286043 53.43155973924216, -1.4524373034805895 53.43007911335379, -1.4524440673247252 53.430059888901674, -1.4510769583507857 53.42873854453431, -1.4517656650104924 53.42808677623783, -1.4509786022997864 53.42763338069391, -1.4502335539269293 53.427775580348104, -1.4492768138484184 53.427434029399514, -1.4484848597750994 53.42761179472974, -1.4481600021922916 53.42713182547538, -1.4486641203058368 53.42623606619173, -1.4497349680256868 53.42596579319048, -1.4504670250073355 53.42602519160022, -1.4506252896251652 53.42554821636825, -1.4506700983173921 53.425413172125616, -1.4508530532659056 53.425441388800486, -1.4513176020580254 53.425513035383545, -1.4512154182980024 53.42606495385395, -1.4519598681284276 53.42612242790922, -1.4520953790722615 53.42561417113022, -1.4537424518659614 53.42617920913307, -1.4537431905207254 53.4247955378152, -1.4544794815805602 53.42491640970807, -1.4547149843319676 53.424380656179615, -1.4555951646954353 53.425767912461076, -1.456132766218743 53.42592739180529, -1.456638671433295 53.425584988020184, -1.4574768142452177 53.428050252147756, -1.4575556281792303 53.428232557776724, -1.4580627483095034 53.42967694926885, -1.4573379178056212 53.42967476573103, -1.4559545137950014 53.43040820406459, -1.4548209293337282 53.43242022984164))",11.548897075718731,19.981425099259393,30.430427215385865,1.09989495959226,29.330532255793607,4506.141310326837,4646.854433984045,54.95246148101397,59.36118138283883,0.0588094020742203,8,563.2676637908545,478.6936257470155,580.8568042480056,469.077249005883,6.869057685126746,4.073690259066042,7.420147672854853,6.60308170629757,6.869057685126746,7.420147672854854,22,E01008060,0.2933,E01008060,"1,615",1615.0,140.7131236572077,4.40871990182486,17.589140457151075,0.5510899877281066,-9.616376741132513,2.5293914472315278,Increased,Increased,Increased,0.0073511752592775375
230,E01008061,Sheffield 011A,Sheffield 011A,436180,392075,-1.45701,53.4243,c22825e8-cd70-4969-b03a-81f05c2bf9cc,"POLYGON ((-1.4574768142452177 53.428050252147756, -1.456638671433295 53.425584988020184, -1.456132766218743 53.42592739180529, -1.4555951646954353 53.425767912461076, -1.4547149843319676 53.424380656179615, -1.4544794815805602 53.42491640970807, -1.4537431905207254 53.4247955378152, -1.4537424518659614 53.42617920913307, -1.4520953790722615 53.42561417113022, -1.4519598681284276 53.42612242790922, -1.4512154182980024 53.42606495385395, -1.4513176020580254 53.425513035383545, -1.4508530532659056 53.425441388800486, -1.4506700983173921 53.425413172125616, -1.4506252896251652 53.42554821636825, -1.4504670250073355 53.42602519160022, -1.4497349680256868 53.42596579319048, -1.4504838271869591 53.425481716986745, -1.4522757378462254 53.42456547114281, -1.455432785603021 53.423293158181735, -1.453971486335093 53.42305477181696, -1.4534870285211372 53.42246775623723, -1.4541865910949077 53.42225131615556, -1.4533884651119793 53.422000570229876, -1.4533081584894392 53.421482762694744, -1.4545728654576322 53.42116927442755, -1.4530942727552674 53.42058411515855, -1.451179563764391 53.420431850810544, -1.4502197623318924 53.42028505858536, -1.451850184405516 53.41987008253829, -1.4541674557507756 53.419871692358974, -1.4546220826654088 53.41949418669825, -1.4552760911982103 53.41956853069809, -1.454981830149173 53.42207763590516, -1.456228550116716 53.42246348114233, -1.4563835948731465 53.42189525959052, -1.4572647864652157 53.4218680744813, -1.4575457478078064 53.422805525995166, -1.4581881857715957 53.42277639158079, -1.4574954953441925 53.422838025499885, -1.4571167782495593 53.42335362418538, -1.4579110677580338 53.42357841789349, -1.4576666855660647 53.424036125030035, -1.4634890637238773 53.42280140502313, -1.4642697639318636 53.4235394992684, -1.4636868990394034 53.42424900935751, -1.462980833531846 53.42426493933562, -1.4619524393314893 53.42482185319828, -1.4591522066108589 53.426341592970424, -1.4592663243771928 53.42655461863684, -1.458968195591078 53.426445666360124, -1.4592138592785444 53.42760599717165, -1.4585739082447562 53.42775595119613, -1.459064485214954 53.427858022090284, -1.4575556281792303 53.428232557776724, -1.4574768142452177 53.428050252147756))",21.9978991918452,20.1647409258581,40.696113504913626,1.46652661278968,39.22958689212395,10310.601592395851,8463.195331927445,114.36635237327675,97.42017271286025,0.22589654174455204,14,736.4715423139896,712.6169943859504,604.5139522805318,618.2871123163145,8.169025169519768,8.587058148899247,6.958583765204303,6.447812273400345,8.169025169519768,6.958583765204303,39,E01008061,0.276,E01008061,"1,746",1746.0,-1847.406260468406,-16.946179660416504,-131.9575900334578,-1.210441404315465,-94.32988206963591,-2.1392458754989025,Reduced,Reduced,Reduced,0.016135467267468003
231,E01008062,Sheffield 013E,Sheffield 013E,436595,391756,-1.4508,53.4213,9d33917e-fd67-4351-b5b1-cea6b0dc4e37,"POLYGON ((-1.4490547587073401 53.424537738781375, -1.448821833961287 53.424199186181, -1.448570536903187 53.42420518178986, -1.4481436728802182 53.42300989270822, -1.4478440794378558 53.42267766828984, -1.4477593208888524 53.420833328138976, -1.4479241592161622 53.420452503822766, -1.4478853107974947 53.418278815342276, -1.4478546479879053 53.41811726537668, -1.4481118352489688 53.418188178467084, -1.4521085582733424 53.41922578384625, -1.4546220826654088 53.41949418669825, -1.4541674557507756 53.419871692358974, -1.451850184405516 53.41987008253829, -1.4502197623318924 53.42028505858536, -1.451179563764391 53.420431850810544, -1.4530942727552674 53.42058411515855, -1.4545728654576322 53.42116927442755, -1.4533081584894392 53.421482762694744, -1.4533884651119793 53.422000570229876, -1.4541865910949077 53.42225131615556, -1.4534870285211372 53.42246775623723, -1.453971486335093 53.42305477181696, -1.4515424816029496 53.42412891856273, -1.450952078909055 53.423871154724075, -1.4490547587073401 53.424537738781375))",9.71573880973163,9.715738809731628,18.881530139667127,0.54994747979613,18.331582659870996,3902.303246054639,3550.1382526014477,49.85136176949579,58.13819598911907,0.023160085317651253,12,325.19193717121993,142.74656158690652,295.844854383454,264.691199967373,4.154280147457982,3.5470898821353285,4.844849665759923,5.144077821099993,4.154280147457983,4.844849665759923,27,E01008062,0.2072,E01008062,"1,711",1711.0,-352.1649934531915,8.28683421962328,-29.34708278776594,0.6905695183019409,121.94463838046647,1.5969879389646642,Increased,Increased,Increased,0.001930007109804271
232,E01008063,Sheffield 011B,Sheffield 011B,435888,391523,-1.46147,53.4193,00838ab9-161f-42aa-a6a1-23d6ef315f29,"POLYGON ((-1.4574954953441925 53.422838025499885, -1.4581881857715957 53.42277639158079, -1.4575457478078064 53.422805525995166, -1.4572647864652157 53.4218680744813, -1.4563835948731465 53.42189525959052, -1.456228550116716 53.42246348114233, -1.454981830149173 53.42207763590516, -1.4552760911982103 53.41956853069809, -1.4556453322606904 53.41961046449565, -1.4564734825173555 53.41836613397545, -1.456973986264283 53.41806132143968, -1.4596156434795742 53.41627502855915, -1.4610156412407922 53.41552883115196, -1.4614046817713269 53.415327801476536, -1.4614716016682694 53.4153184133353, -1.4638997470088835 53.417004312323186, -1.4633231202250936 53.41773173663251, -1.4648244258569247 53.41777161113946, -1.4653650859636163 53.41887419621624, -1.4668799722505983 53.42127883480874, -1.4679099132242381 53.42130195267251, -1.466793308213449 53.421780366411284, -1.4650367695669786 53.42345102658061, -1.4642697639318636 53.4235394992684, -1.4634890637238773 53.42280140502313, -1.4576666855660647 53.424036125030035, -1.4579110677580338 53.42357841789349, -1.4571167782495593 53.42335362418538, -1.4574954953441925 53.422838025499885))",27.68068981640522,35.92990201334719,61.04417025737046,2.566421572381945,58.47774868498851,8872.131503349807,6226.72778479218,101.18159334962934,77.25057041238308,0.32532906523817984,10,887.2131503349807,1012.484326446993,622.672778479218,650.315671868575,10.118159334962934,10.2817274281764,7.725057041238308,6.87954092726675,10.118159334962934,7.725057041238308,29,E01008063,0.4808,E01008063,"1,453",1453.0,-2645.403718557627,-23.931022937246254,-264.5403718557627,-2.393102293724626,-362.168654578418,-3.4021865009096492,Reduced,Reduced,Reduced,0.03253290652381798
